plotID,siteID,year,Canopy_Ht,Max_Ht,Rumple,Rugosity,Deep_Gap,Vert_SD,Vert_CV,Gini,VCI,FHD,LAI,Q95,Ht_Ratio,NDVI,EVI,ARVI,SAVI
BONA_089,BONA,2023,8.144038200378418,9.21410083770752,1.7507282495498657,2.889580726623535,0.3225410580635071,1.875045657157898,0.29307347536087036,0.1548014134168625,0.46338123083114624,0.7019577622413635,1.0439969301223755,10.091800689697266,69.6178970336914,0.8579546809196472,0.451628178358078,0.8620706796646118,0.4292337894439697
BONA_085,BONA,2023,2.535942554473877,2.252305746078491,2.169379949569702,0.8124482035636902,0.7020454406738281,0.7014340162277222,0.2745305001735687,0.1632673442363739,0.540045440196991,0.5535160303115845,0.31159406900405884,3.278643846511841,99.99159240722656,0.792576014995575,0.3736978769302368,0.7696952819824219,0.3673248887062073
BONA_083,BONA,2023,2.092482566833496,1.3864891529083252,2.0931854248046875,0.45771726965904236,0.8071115612983704,0.5452108979225159,0.25121062994003296,0.14878496527671814,0.5509132742881775,0.5900711417198181,0.2808381915092468,2.7126259803771973,99.93634033203125,0.7982010841369629,0.4696084260940552,0.776909351348877,0.4420982599258423
BONA_074,BONA,2023,2.2151429653167725,1.650626540184021,2.1211419105529785,0.5566396117210388,0.7689340114593506,0.5771265029907227,0.2556930184364319,0.14982347190380096,0.5546647310256958,0.5560404062271118,0.28962987661361694,2.8611900806427,99.98971557617188,0.7848469614982605,0.4278696477413177,0.7472832202911377,0.4126295447349548
BONA_081,BONA,2023,2.629560708999634,1.9321281909942627,2.1045827865600586,0.6794670224189758,0.7398148775100708,0.6804053783416748,0.25984805822372437,0.15307797491550446,0.5266718864440918,0.5475388765335083,0.3893068730831146,3.359062671661377,99.92442321777344,0.7636795043945312,0.4515133798122406,0.7567604184150696,0.4172639548778534
BONA_077,BONA,2023,2.0690197944641113,1.5915814638137817,2.0964152812957764,0.541013777256012,0.7543988227844238,0.558935284614563,0.2654092013835907,0.1585478037595749,0.5525357127189636,0.49358850717544556,0.2804657518863678,2.6739118099212646,99.98221588134766,0.7872766852378845,0.3984180092811584,0.7802614569664001,0.382026344537735
BONA_073,BONA,2023,2.1278910636901855,1.2817583084106445,2.020289182662964,0.4089590907096863,0.8041461706161499,0.5394344329833984,0.25710171461105347,0.1521633118391037,0.5569183230400085,0.5427992343902588,0.28761109709739685,2.7184107303619385,99.85794067382812,0.7525296807289124,0.4417772591114044,0.739374577999115,0.4099686443805694
BONA_011,BONA,2023,2.724318504333496,2.884220600128174,1.9787380695343018,0.9251304268836975,0.5843351483345032,0.9554874300956726,0.33348873257637024,0.19016408920288086,0.6717950105667114,0.9078000783920288,0.6665053963661194,3.967916250228882,99.95982360839844,0.651423454284668,0.399335652589798,0.7210708856582642,0.3371909856796264
BONA_001,BONA,2023,14.461360931396484,15.049360275268555,1.3192414045333862,2.5493102073669434,0.14255408942699432,1.4357678890228271,0.1129065603017807,0.0609084889292717,0.31004101037979126,0.6325669288635254,1.149535894393921,15.875235557556152,23.803482055664062,0.6572033166885376,0.6605923175811768,0.7595700025558472,0.4575713574886322
BONA_018,BONA,2023,2.5338239669799805,3.0507373809814453,1.9187895059585571,0.9439241290092468,0.507037878036499,0.8810068964958191,0.33012866973876953,0.18867036700248718,0.6923309564590454,0.9202737212181091,0.7256633639335632,3.6631383895874023,99.83711242675781,0.7300083637237549,0.5079892873764038,0.7920424938201904,0.4240622520446777
