plotID,date,year,doy,ndvi,nbr,npix
OSBS_035,2025-11-28,2025,332,0.3853,0.2715,16
OSBS_037,2025-11-28,2025,332,0.3371,0.1883,16
OSBS_028,2025-11-28,2025,332,0.3182,0.1463,16
OSBS_021,2025-11-28,2025,332,0.2336,0.0127,16
OSBS_041,2025-11-28,2025,332,0.3539,0.2102,16
OSBS_009,2025-11-28,2025,332,0.482,0.3652,16
OSBS_031,2025-11-28,2025,332,0.3495,0.2162,16
OSBS_033,2025-11-28,2025,332,0.4121,0.3028,16
OSBS_032,2025-11-28,2025,332,0.3447,0.2078,16
OSBS_044,2025-11-28,2025,332,0.3782,0.2322,16
OSBS_027,2025-11-28,2025,332,0.3485,0.1641,16
OSBS_034,2025-11-28,2025,332,0.3851,0.2686,16
OSBS_026,2025-11-28,2025,332,0.3486,0.1825,16
OSBS_063,2025-11-28,2025,332,0.3467,0.2046,16
OSBS_067,2025-11-28,2025,332,0.3771,0.2508,16
OSBS_066,2025-11-28,2025,332,0.4576,0.3409,16
OSBS_068,2025-11-28,2025,332,0.414,0.3067,16
OSBS_070,2025-11-28,2025,332,0.37,0.2487,16
OSBS_073,2025-11-28,2025,332,0.4244,0.2549,16
OSBS_002,2025-11-25,2025,329,0.3694,0.2651,16
OSBS_006,2025-11-25,2025,329,0.324,0.1698,16
OSBS_048,2025-11-25,2025,329,0.3802,0.2776,16
OSBS_001,2025-11-25,2025,329,0.4581,0.3551,16
OSBS_018,2025-11-25,2025,329,0.386,0.2501,16
OSBS_011,2025-11-25,2025,329,0.4807,0.3885,16
OSBS_014,2025-11-25,2025,329,0.415,0.3049,16
OSBS_004,2025-11-25,2025,329,0.3712,0.255,16
OSBS_020,2025-11-25,2025,329,0.4381,0.3121,16
OSBS_023,2025-11-25,2025,329,0.1633,-0.0879,16
OSBS_049,2025-11-25,2025,329,0.1982,0.037,16
OSBS_003,2025-11-25,2025,329,0.4201,0.2963,16
OSBS_012,2025-11-25,2025,329,0.1563,-0.0989,16
OSBS_013,2025-11-25,2025,329,0.3475,0.2328,16
OSBS_024,2025-11-25,2025,329,0.1318,-0.1633,16
OSBS_016,2025-11-25,2025,329,0.402,0.3056,16
OSBS_008,2025-11-25,2025,329,0.3585,0.2417,16
OSBS_010,2025-11-25,2025,329,0.43,0.313,16
OSBS_051,2025-11-25,2025,329,0.2555,0.0946,16
OSBS_050,2025-11-25,2025,329,0.2336,0.0857,16
OSBS_007,2025-11-25,2025,329,0.3444,0.2317,16
OSBS_005,2025-11-25,2025,329,0.1905,0.0023,16
OSBS_017,2025-11-25,2025,329,0.3828,0.2685,16
OSBS_043,2025-11-25,2025,329,0.3239,0.1683,16
OSBS_022,2025-11-25,2025,329,0.1799,-0.0697,16
OSBS_039,2025-11-25,2025,329,0.2772,0.1017,16
OSBS_036,2025-11-25,2025,329,0.3243,0.1828,16
OSBS_029,2025-11-25,2025,329,0.287,0.0865,16
OSBS_040,2025-11-25,2025,329,0.3652,0.2577,16
OSBS_015,2025-11-25,2025,329,0.1746,-0.0016,16
OSBS_025,2025-11-25,2025,329,0.3016,0.1263,16
OSBS_030,2025-11-25,2025,329,0.3167,0.163,16
OSBS_038,2025-11-25,2025,329,0.3519,0.2003,16
OSBS_042,2025-11-25,2025,329,0.374,0.2262,16
OSBS_035,2025-11-25,2025,329,0.3671,0.2505,16
OSBS_037,2025-11-25,2025,329,0.3092,0.1669,16
OSBS_028,2025-11-25,2025,329,0.3034,0.1368,16
OSBS_021,2025-11-25,2025,329,0.2136,-0.0026,16
OSBS_041,2025-11-25,2025,329,0.3359,0.1857,16
OSBS_009,2025-11-25,2025,329,0.4518,0.3516,16
OSBS_031,2025-11-25,2025,329,0.3189,0.186,16
OSBS_033,2025-11-25,2025,329,0.39,0.2749,16
OSBS_032,2025-11-25,2025,329,0.327,0.1854,16
OSBS_044,2025-11-25,2025,329,0.345,0.1935,16
OSBS_027,2025-11-25,2025,329,0.3198,0.1389,16
OSBS_034,2025-11-25,2025,329,0.3553,0.2454,16
OSBS_026,2025-11-25,2025,329,0.3234,0.155,16
OSBS_063,2025-11-25,2025,329,0.3109,0.1661,16
OSBS_067,2025-11-25,2025,329,0.3572,0.2225,16
OSBS_066,2025-11-25,2025,329,0.4307,0.3171,16
OSBS_068,2025-11-25,2025,329,0.3827,0.2816,16
OSBS_070,2025-11-25,2025,329,0.3498,0.2343,16
OSBS_073,2025-11-25,2025,329,0.4006,0.2378,16
OSBS_002,2025-11-23,2025,327,0.3671,0.2664,16
OSBS_006,2025-11-23,2025,327,0.3175,0.181,16
OSBS_048,2025-11-23,2025,327,0.3819,0.2777,16
OSBS_001,2025-11-23,2025,327,0.4654,0.3626,16
OSBS_018,2025-11-23,2025,327,0.3882,0.2542,16
OSBS_011,2025-11-23,2025,327,0.4794,0.3814,16
OSBS_014,2025-11-23,2025,327,0.4146,0.3019,16
OSBS_004,2025-11-23,2025,327,0.3707,0.2555,16
OSBS_020,2025-11-23,2025,327,0.4299,0.3147,16
OSBS_023,2025-11-23,2025,327,0.1609,-0.0781,16
OSBS_049,2025-11-23,2025,327,0.1887,0.042,16
OSBS_003,2025-11-23,2025,327,0.4261,0.3101,16
OSBS_012,2025-11-23,2025,327,0.1565,-0.0856,16
OSBS_013,2025-11-23,2025,327,0.3461,0.2302,16
OSBS_024,2025-11-23,2025,327,0.132,-0.1532,16
OSBS_016,2025-11-23,2025,327,0.4086,0.3027,16
OSBS_008,2025-11-23,2025,327,0.3503,0.2356,16
OSBS_010,2025-11-23,2025,327,0.4348,0.3265,16
OSBS_051,2025-11-23,2025,327,0.2505,0.0985,16
OSBS_050,2025-11-23,2025,327,0.2338,0.0822,16
OSBS_007,2025-11-23,2025,327,0.3429,0.2322,16
OSBS_005,2025-11-23,2025,327,0.1859,0.0112,16
OSBS_017,2025-11-23,2025,327,0.387,0.2782,16
OSBS_043,2025-11-23,2025,327,0.3219,0.17,16
OSBS_022,2025-11-23,2025,327,0.175,-0.0645,16
OSBS_039,2025-11-23,2025,327,0.2686,0.092,16
OSBS_036,2025-11-23,2025,327,0.3224,0.1823,16
OSBS_029,2025-11-23,2025,327,0.2777,0.085,16
OSBS_040,2025-11-23,2025,327,0.36,0.2605,16
OSBS_015,2025-11-23,2025,327,0.1726,0.007,16
OSBS_025,2025-11-23,2025,327,0.2987,0.1224,16
OSBS_030,2025-11-23,2025,327,0.3184,0.1634,16
OSBS_038,2025-11-23,2025,327,0.3531,0.2088,16
OSBS_042,2025-11-23,2025,327,0.3749,0.2293,16
OSBS_035,2025-11-23,2025,327,0.362,0.2531,16
OSBS_037,2025-11-23,2025,327,0.3073,0.1669,16
OSBS_028,2025-11-23,2025,327,0.3001,0.1395,16
OSBS_021,2025-11-23,2025,327,0.2098,0.003,16
OSBS_041,2025-11-23,2025,327,0.3339,0.188,16
OSBS_009,2025-11-23,2025,327,0.4583,0.3525,16
OSBS_031,2025-11-23,2025,327,0.315,0.1893,16
OSBS_033,2025-11-23,2025,327,0.3849,0.2729,16
OSBS_032,2025-11-23,2025,327,0.3199,0.1821,16
OSBS_044,2025-11-23,2025,327,0.3389,0.1996,16
OSBS_027,2025-11-23,2025,327,0.3185,0.1463,16
OSBS_034,2025-11-23,2025,327,0.3479,0.2473,16
OSBS_026,2025-11-23,2025,327,0.3288,0.1637,16
OSBS_063,2025-11-23,2025,327,0.3098,0.1738,16
OSBS_067,2025-11-23,2025,327,0.3607,0.2266,16
OSBS_066,2025-11-23,2025,327,0.4335,0.3278,16
OSBS_068,2025-11-23,2025,327,0.3821,0.2826,16
OSBS_070,2025-11-23,2025,327,0.3531,0.2309,16
OSBS_073,2025-11-23,2025,327,0.3944,0.2378,16
OSBS_002,2025-11-18,2025,322,0.3789,0.27,16
OSBS_006,2025-11-18,2025,322,0.3342,0.1743,16
OSBS_048,2025-11-18,2025,322,0.4038,0.2975,16
OSBS_001,2025-11-18,2025,322,0.4749,0.3838,16
OSBS_018,2025-11-18,2025,322,0.3997,0.2608,16
OSBS_011,2025-11-18,2025,322,0.4933,0.4025,16
OSBS_014,2025-11-18,2025,322,0.4174,0.3076,16
OSBS_004,2025-11-18,2025,322,0.3789,0.2614,16
OSBS_020,2025-11-18,2025,322,0.4445,0.3252,16
OSBS_023,2025-11-18,2025,322,0.18,-0.0924,16
OSBS_049,2025-11-18,2025,322,0.2077,0.0275,16
OSBS_003,2025-11-18,2025,322,0.4448,0.3305,16
OSBS_012,2025-11-18,2025,322,0.1888,-0.0726,16
OSBS_013,2025-11-18,2025,322,0.3562,0.2431,16
OSBS_024,2025-11-18,2025,322,0.1413,-0.1555,16
OSBS_016,2025-11-18,2025,322,0.4213,0.3152,16
OSBS_008,2025-11-18,2025,322,0.3717,0.2481,16
OSBS_010,2025-11-18,2025,322,0.44,0.3336,16
OSBS_051,2025-11-18,2025,322,0.2706,0.1014,16
