plotID,date,year,doy,ndvi,nbr,npix
WREF_011,2025-09-13,2025,256,0.4788,0.43,16
WREF_004,2025-09-13,2025,256,0.365,0.3114,16
WREF_017,2025-09-13,2025,256,0.4909,0.4543,16
WREF_089,2025-08-29,2025,241,0.4512,0.3705,16
WREF_082,2025-08-29,2025,241,0.4876,0.4375,16
WREF_077,2025-08-29,2025,241,0.4288,0.3645,16
WREF_083,2025-08-29,2025,241,0.431,0.3688,16
WREF_086,2025-08-29,2025,241,0.337,0.266,16
WREF_081,2025-08-29,2025,241,0.429,0.3708,16
WREF_076,2025-08-29,2025,241,0.4612,0.4029,16
WREF_070,2025-08-29,2025,241,0.5174,0.4651,16
WREF_074,2025-08-29,2025,241,0.4756,0.4232,16
WREF_072,2025-08-29,2025,241,0.4015,0.3346,16
WREF_080,2025-08-29,2025,241,0.5784,0.5264,16
WREF_073,2025-08-29,2025,241,0.5122,0.461,16
WREF_079,2025-08-29,2025,241,0.4257,0.3608,16
WREF_085,2025-08-29,2025,241,0.4723,0.4176,16
WREF_084,2025-08-29,2025,241,0.5112,0.4583,16
WREF_078,2025-08-29,2025,241,0.4816,0.4264,16
WREF_088,2025-08-29,2025,241,0.4667,0.4181,16
WREF_087,2025-08-29,2025,241,0.4802,0.4297,16
WREF_075,2025-08-29,2025,241,0.4945,0.4319,16
WREF_071,2025-08-29,2025,241,0.4927,0.4448,16
WREF_012,2025-08-29,2025,241,0.4295,0.3729,16
WREF_016,2025-08-29,2025,241,0.3675,0.3198,16
WREF_015,2025-08-29,2025,241,0.4224,0.3738,16
WREF_001,2025-08-29,2025,241,0.4601,0.4067,16
WREF_018,2025-08-29,2025,241,0.3435,0.2912,16
WREF_020,2025-08-29,2025,241,0.5038,0.4285,16
WREF_002,2025-08-29,2025,241,0.5273,0.4709,16
WREF_019,2025-08-29,2025,241,0.3974,0.3253,16
WREF_010,2025-08-29,2025,241,0.4847,0.4507,16
WREF_007,2025-08-29,2025,241,0.4319,0.384,16
WREF_008,2025-08-29,2025,241,0.3752,0.3324,2
WREF_006,2025-08-29,2025,241,0.5047,0.4687,16
WREF_014,2025-08-29,2025,241,0.4415,0.385,16
WREF_009,2025-08-29,2025,241,0.4702,0.418,16
WREF_011,2025-08-29,2025,241,0.4903,0.4444,16
WREF_004,2025-08-29,2025,241,0.3714,0.3056,16
WREF_017,2025-08-29,2025,241,0.5004,0.4536,16
WREF_089,2025-08-21,2025,233,0.4458,0.369,16
WREF_082,2025-08-21,2025,233,0.4805,0.428,16
WREF_077,2025-08-21,2025,233,0.4153,0.343,16
WREF_083,2025-08-21,2025,233,0.432,0.3758,16
