plotID,date,year,doy,ndvi,nbr,npix
SCBI_012,2025-11-08,2025,312,0.4299,0.314,16
SCBI_071,2025-11-08,2025,312,0.2358,0.063,16
SCBI_019,2025-11-08,2025,312,0.2521,0.1112,16
SCBI_021,2025-11-08,2025,312,0.2172,-0.0281,16
SCBI_023,2025-11-08,2025,312,0.2429,0.1026,16
SCBI_022,2025-11-08,2025,312,0.2457,0.0952,16
SCBI_008,2025-11-03,2025,307,0.272,0.0981,16
SCBI_004,2025-11-03,2025,307,0.228,0.0539,16
SCBI_015,2025-11-03,2025,307,0.2999,0.1389,16
SCBI_017,2025-11-03,2025,307,0.2466,0.0505,16
SCBI_013,2025-11-03,2025,307,0.3208,0.172,16
SCBI_007,2025-11-03,2025,307,0.2585,0.0918,16
SCBI_018,2025-11-03,2025,307,0.3866,0.1868,16
SCBI_003,2025-11-03,2025,307,0.2781,0.0938,16
SCBI_011,2025-11-03,2025,307,0.2676,0.1006,16
SCBI_016,2025-11-03,2025,307,0.3076,0.165,16
SCBI_002,2025-11-03,2025,307,0.2302,0.0472,16
SCBI_010,2025-11-03,2025,307,0.3361,0.1994,16
SCBI_014,2025-11-03,2025,307,0.3129,0.1183,16
SCBI_005,2025-11-03,2025,307,0.3172,0.1843,16
SCBI_056,2025-11-03,2025,307,0.2575,0.0436,16
SCBI_045,2025-11-03,2025,307,0.2007,-0.0236,16
SCBI_053,2025-11-03,2025,307,0.2239,0.0023,16
SCBI_061,2025-11-03,2025,307,0.312,0.1512,16
SCBI_050,2025-11-03,2025,307,0.2334,0.0366,16
SCBI_057,2025-11-03,2025,307,0.2438,0.0568,16
SCBI_062,2025-11-03,2025,307,0.2221,0.0582,16
SCBI_047,2025-11-03,2025,307,0.2786,0.1119,16
SCBI_067,2025-11-03,2025,307,0.2325,0.0689,16
SCBI_066,2025-11-03,2025,307,0.2943,0.1619,16
SCBI_064,2025-11-03,2025,307,0.2988,0.1296,16
SCBI_052,2025-11-03,2025,307,0.2637,0.0168,16
SCBI_054,2025-11-03,2025,307,0.2696,0.0538,16
SCBI_046,2025-11-03,2025,307,0.2857,0.1688,16
SCBI_049,2025-11-03,2025,307,0.2949,0.1585,16
SCBI_063,2025-11-03,2025,307,0.2479,0.0922,16
SCBI_055,2025-11-03,2025,307,0.2697,0.111,16
SCBI_048,2025-11-03,2025,307,0.2995,0.1483,16
SCBI_051,2025-11-03,2025,307,0.2816,0.0908,16
SCBI_058,2025-11-03,2025,307,0.2339,0.0079,16
SCBI_034,2025-11-03,2025,307,0.5,0.3406,16
SCBI_038,2025-11-03,2025,307,0.3724,0.2,16
SCBI_033,2025-11-03,2025,307,0.5104,0.3531,16
SCBI_006,2025-11-03,2025,307,0.4614,0.2929,16
SCBI_035,2025-11-03,2025,307,0.4229,0.2735,16
SCBI_012,2025-11-03,2025,307,0.5074,0.378,16
SCBI_071,2025-11-03,2025,307,0.285,0.1608,16
SCBI_019,2025-11-03,2025,307,0.3292,0.2224,16
SCBI_021,2025-11-03,2025,307,0.2419,0.0144,16
SCBI_023,2025-11-03,2025,307,0.3251,0.1879,16
SCBI_022,2025-11-03,2025,307,0.3265,0.1887,16
SCBI_008,2025-11-03,2025,307,0.2712,0.0984,16
SCBI_004,2025-11-03,2025,307,0.2277,0.0603,16
SCBI_015,2025-11-03,2025,307,0.3081,0.1446,16
SCBI_017,2025-11-03,2025,307,0.2463,0.0448,16
SCBI_013,2025-11-03,2025,307,0.3143,0.1522,16
SCBI_007,2025-11-03,2025,307,0.265,0.0949,16
SCBI_018,2025-11-03,2025,307,0.3955,0.1935,16
SCBI_003,2025-11-03,2025,307,0.2803,0.1179,16
SCBI_011,2025-11-03,2025,307,0.2646,0.0953,16
SCBI_016,2025-11-03,2025,307,0.3157,0.1761,16
SCBI_002,2025-11-03,2025,307,0.2342,0.0578,16
SCBI_010,2025-11-03,2025,307,0.3204,0.1827,16
SCBI_014,2025-11-03,2025,307,0.3182,0.1132,16
SCBI_005,2025-11-03,2025,307,0.325,0.1859,16
SCBI_056,2025-11-03,2025,307,0.2539,0.05,16
SCBI_045,2025-11-03,2025,307,0.206,-0.0084,16
SCBI_053,2025-11-03,2025,307,0.2262,0.0083,16
SCBI_061,2025-11-03,2025,307,0.3198,0.1468,16
SCBI_050,2025-11-03,2025,307,0.2282,0.026,16
SCBI_057,2025-11-03,2025,307,0.2557,0.0672,16
SCBI_062,2025-11-03,2025,307,0.2144,0.0515,16
SCBI_047,2025-11-03,2025,307,0.2678,0.1088,16
SCBI_067,2025-11-03,2025,307,0.2422,0.0715,16
SCBI_066,2025-11-03,2025,307,0.2972,0.1704,16
SCBI_064,2025-11-03,2025,307,0.2996,0.1279,16
SCBI_052,2025-11-03,2025,307,0.2574,0.0125,16
SCBI_054,2025-11-03,2025,307,0.2457,0.0121,16
SCBI_046,2025-11-03,2025,307,0.2843,0.1488,16
SCBI_049,2025-11-03,2025,307,0.2885,0.1549,16
SCBI_063,2025-11-03,2025,307,0.2548,0.0966,16
SCBI_055,2025-11-03,2025,307,0.2673,0.0993,16
SCBI_048,2025-11-03,2025,307,0.2847,0.151,16
SCBI_051,2025-11-03,2025,307,0.2921,0.0995,16
SCBI_058,2025-11-03,2025,307,0.2356,0.0116,16
SCBI_034,2025-11-03,2025,307,0.4894,0.3289,16
SCBI_038,2025-11-03,2025,307,0.383,0.204,16
SCBI_033,2025-11-03,2025,307,0.4994,0.3324,16
SCBI_006,2025-11-03,2025,307,0.4483,0.2672,16
SCBI_035,2025-11-03,2025,307,0.4281,0.2763,16
SCBI_012,2025-11-03,2025,307,0.4786,0.3534,16
SCBI_071,2025-11-03,2025,307,0.2907,0.1757,16
SCBI_019,2025-11-03,2025,307,0.3327,0.2079,16
SCBI_021,2025-11-03,2025,307,0.2408,0.0079,16
SCBI_023,2025-11-03,2025,307,0.3266,0.1869,16
SCBI_022,2025-11-03,2025,307,0.3394,0.2115,16
SCBI_008,2025-10-16,2025,289,0.3706,0.2067,16
SCBI_004,2025-10-16,2025,289,0.3581,0.2089,16
SCBI_015,2025-10-16,2025,289,0.4503,0.2789,16
SCBI_017,2025-10-16,2025,289,0.4162,0.2698,16
SCBI_013,2025-10-16,2025,289,0.4301,0.2799,16
SCBI_007,2025-10-16,2025,289,0.3783,0.2232,16
SCBI_018,2025-10-16,2025,289,0.5247,0.345,16
SCBI_003,2025-10-16,2025,289,0.4327,0.3213,16
SCBI_011,2025-10-16,2025,289,0.4218,0.2731,16
SCBI_016,2025-10-16,2025,289,0.4342,0.2836,16
SCBI_002,2025-10-16,2025,289,0.3385,0.1749,16
SCBI_010,2025-10-16,2025,289,0.4836,0.3517,16
SCBI_014,2025-10-16,2025,289,0.4622,0.3162,16
SCBI_005,2025-10-16,2025,289,0.4213,0.2949,16
SCBI_056,2025-10-16,2025,289,0.3994,0.2266,16
SCBI_045,2025-10-16,2025,289,0.3357,0.1517,16
SCBI_053,2025-10-16,2025,289,0.3555,0.1742,16
SCBI_061,2025-10-16,2025,289,0.4765,0.3328,16
SCBI_050,2025-10-16,2025,289,0.3994,0.2468,16
SCBI_057,2025-10-16,2025,289,0.423,0.2627,16
SCBI_062,2025-10-16,2025,289,0.428,0.2862,16
SCBI_047,2025-10-16,2025,289,0.4573,0.322,16
SCBI_067,2025-10-16,2025,289,0.3894,0.2453,16
SCBI_066,2025-10-16,2025,289,0.451,0.32,16
SCBI_064,2025-10-16,2025,289,0.4575,0.3087,16
SCBI_052,2025-10-16,2025,289,0.4046,0.2031,16
SCBI_054,2025-10-16,2025,289,0.432,0.2663,16
SCBI_046,2025-10-16,2025,289,0.4609,0.3318,16
SCBI_049,2025-10-16,2025,289,0.4544,0.3273,16
SCBI_063,2025-10-16,2025,289,0.4299,0.2842,16
SCBI_055,2025-10-16,2025,289,0.4341,0.2801,16
SCBI_048,2025-10-16,2025,289,0.4482,0.314,16
SCBI_051,2025-10-16,2025,289,0.4307,0.2376,16
SCBI_058,2025-10-16,2025,289,0.3722,0.1718,16
SCBI_034,2025-10-16,2025,289,0.5173,0.3564,16
SCBI_038,2025-10-16,2025,289,0.4363,0.2623,16
SCBI_033,2025-10-16,2025,289,0.5398,0.3736,16
SCBI_006,2025-10-16,2025,289,0.5047,0.3344,16
SCBI_035,2025-10-16,2025,289,0.3613,0.1934,16
SCBI_012,2025-10-16,2025,289,0.5628,0.4086,16
SCBI_071,2025-10-16,2025,289,0.4775,0.3515,16
SCBI_019,2025-10-16,2025,289,0.4791,0.3588,16
SCBI_021,2025-10-16,2025,289,0.4254,0.2615,16
SCBI_023,2025-10-16,2025,289,0.4392,0.2906,16
SCBI_022,2025-10-16,2025,289,0.4973,0.3607,16
SCBI_008,2025-10-16,2025,289,0.3767,0.2006,16
SCBI_004,2025-10-16,2025,289,0.3596,0.1984,16
SCBI_015,2025-10-16,2025,289,0.4722,0.2939,16
SCBI_017,2025-10-16,2025,289,0.422,0.2731,16
SCBI_013,2025-10-16,2025,289,0.4083,0.2507,16
SCBI_007,2025-10-16,2025,289,0.381,0.2313,16
SCBI_018,2025-10-16,2025,289,0.5336,0.3538,16
SCBI_003,2025-10-16,2025,289,0.4348,0.3221,16
SCBI_011,2025-10-16,2025,289,0.4223,0.2695,16
SCBI_016,2025-10-16,2025,289,0.4576,0.3113,16
SCBI_002,2025-10-16,2025,289,0.3414,0.181,16
SCBI_010,2025-10-16,2025,289,0.4743,0.341,16
SCBI_014,2025-10-16,2025,289,0.4628,0.3154,16
SCBI_005,2025-10-16,2025,289,0.4175,0.2801,16
SCBI_056,2025-10-16,2025,289,0.4026,0.2323,16
SCBI_045,2025-10-16,2025,289,0.3527,0.1646,16
SCBI_053,2025-10-16,2025,289,0.3468,0.1707,16
SCBI_061,2025-10-16,2025,289,0.4825,0.3333,16
SCBI_050,2025-10-16,2025,289,0.4061,0.2474,16
SCBI_057,2025-10-16,2025,289,0.4401,0.28,16
SCBI_062,2025-10-16,2025,289,0.4203,0.2641,16
SCBI_047,2025-10-16,2025,289,0.456,0.3134,16
SCBI_067,2025-10-16,2025,289,0.4027,0.2522,16
SCBI_066,2025-10-16,2025,289,0.4585,0.3214,16
SCBI_064,2025-10-16,2025,289,0.4561,0.3032,16
SCBI_052,2025-10-16,2025,289,0.3997,0.2045,16
SCBI_054,2025-10-16,2025,289,0.4186,0.2455,16
SCBI_046,2025-10-16,2025,289,0.4504,0.3184,16
SCBI_049,2025-10-16,2025,289,0.458,0.3182,16
SCBI_063,2025-10-16,2025,289,0.4296,0.286,16
SCBI_055,2025-10-16,2025,289,0.4403,0.2827,16
SCBI_048,2025-10-16,2025,289,0.4463,0.3138,16
SCBI_051,2025-10-16,2025,289,0.4467,0.249,16
SCBI_058,2025-10-16,2025,289,0.3773,0.1877,16
SCBI_034,2025-10-16,2025,289,0.5242,0.3515,16
SCBI_038,2025-10-16,2025,289,0.442,0.2578,16
SCBI_033,2025-10-16,2025,289,0.5387,0.3658,16
SCBI_006,2025-10-16,2025,289,0.5,0.3093,16
SCBI_035,2025-10-16,2025,289,0.3692,0.1964,16
SCBI_012,2025-10-16,2025,289,0.5448,0.3876,16
SCBI_071,2025-10-16,2025,289,0.4843,0.3601,16
SCBI_019,2025-10-16,2025,289,0.4817,0.3502,16
SCBI_021,2025-10-16,2025,289,0.4228,0.2591,16
SCBI_023,2025-10-16,2025,289,0.4474,0.2929,16
SCBI_022,2025-10-16,2025,289,0.4979,0.3678,16
SCBI_008,2025-10-09,2025,282,0.42,0.2675,16
SCBI_004,2025-10-09,2025,282,0.4051,0.272,16
SCBI_015,2025-10-09,2025,282,0.487,0.3434,16
SCBI_017,2025-10-09,2025,282,0.4673,0.3327,16
SCBI_013,2025-10-09,2025,282,0.4795,0.3598,6
SCBI_007,2025-10-09,2025,282,0.3977,0.2559,16
SCBI_018,2025-10-09,2025,282,0.5469,0.389,16
SCBI_003,2025-10-09,2025,282,0.4807,0.3625,16
SCBI_011,2025-10-09,2025,282,0.4653,0.3206,16
SCBI_016,2025-10-09,2025,282,0.4688,0.3269,16
SCBI_002,2025-10-09,2025,282,0.3712,0.233,16
SCBI_010,2025-10-09,2025,282,0.5018,0.3796,16
SCBI_056,2025-10-09,2025,282,0.4397,0.2895,16
SCBI_045,2025-10-09,2025,282,0.3909,0.2147,16
SCBI_053,2025-10-09,2025,282,0.4018,0.2308,16
SCBI_061,2025-10-09,2025,282,0.5124,0.3846,16
SCBI_050,2025-10-09,2025,282,0.4453,0.3076,16
SCBI_057,2025-10-09,2025,282,0.4723,0.3303,16
SCBI_062,2025-10-09,2025,282,0.4608,0.3421,16
SCBI_047,2025-10-09,2025,282,0.4815,0.3597,16
SCBI_067,2025-10-09,2025,282,0.4159,0.2849,16
SCBI_066,2025-10-09,2025,282,0.4849,0.3637,16
SCBI_064,2025-10-09,2025,282,0.4786,0.3376,16
SCBI_052,2025-10-09,2025,282,0.4429,0.2753,16
SCBI_054,2025-10-09,2025,282,0.4628,0.3137,16
SCBI_046,2025-10-09,2025,282,0.4841,0.359,16
SCBI_049,2025-10-09,2025,282,0.475,0.3511,16
SCBI_063,2025-10-09,2025,282,0.4521,0.319,16
SCBI_055,2025-10-09,2025,282,0.4649,0.3219,16
SCBI_048,2025-10-09,2025,282,0.4776,0.35,16
SCBI_051,2025-10-09,2025,282,0.4584,0.2796,16
SCBI_058,2025-10-09,2025,282,0.4176,0.2441,16
SCBI_034,2025-10-09,2025,282,0.5318,0.3684,16
SCBI_038,2025-10-09,2025,282,0.4693,0.3113,8
SCBI_033,2025-10-09,2025,282,0.5631,0.3887,16
SCBI_006,2025-10-09,2025,282,0.5167,0.3459,16
SCBI_035,2025-10-09,2025,282,0.3352,0.1593,16
SCBI_012,2025-10-09,2025,282,0.2911,0.2412,14
SCBI_071,2025-10-09,2025,282,0.5121,0.3994,16
SCBI_019,2025-10-09,2025,282,0.5002,0.381,16
SCBI_021,2025-10-09,2025,282,0.4648,0.3166,16
SCBI_023,2025-10-09,2025,282,0.4539,0.3259,16
SCBI_022,2025-10-09,2025,282,0.5005,0.375,16
SCBI_008,2025-10-09,2025,282,0.4239,0.2575,16
SCBI_004,2025-10-09,2025,282,0.4098,0.2682,16
SCBI_015,2025-10-09,2025,282,0.5067,0.3468,16
SCBI_017,2025-10-09,2025,282,0.4736,0.3402,16
SCBI_007,2025-10-09,2025,282,0.4071,0.2593,16
SCBI_018,2025-10-09,2025,282,0.5561,0.3913,16
SCBI_003,2025-10-09,2025,282,0.4868,0.3753,16
SCBI_011,2025-10-09,2025,282,0.4654,0.3175,16
SCBI_016,2025-10-09,2025,282,0.4839,0.3485,16
SCBI_002,2025-10-09,2025,282,0.3707,0.22,16
SCBI_010,2025-10-09,2025,282,0.4982,0.3736,16
SCBI_056,2025-10-09,2025,282,0.4449,0.2894,16
SCBI_045,2025-10-09,2025,282,0.3984,0.2214,16
SCBI_053,2025-10-09,2025,282,0.4074,0.2378,16
SCBI_061,2025-10-09,2025,282,0.5183,0.3812,16
SCBI_050,2025-10-09,2025,282,0.45,0.3107,16
SCBI_057,2025-10-09,2025,282,0.4824,0.3372,16
SCBI_062,2025-10-09,2025,282,0.4558,0.3207,16
SCBI_047,2025-10-09,2025,282,0.4739,0.3547,16
SCBI_067,2025-10-09,2025,282,0.4302,0.2986,16
SCBI_066,2025-10-09,2025,282,0.493,0.3622,16
SCBI_064,2025-10-09,2025,282,0.4828,0.3352,16
SCBI_052,2025-10-09,2025,282,0.4444,0.2707,16
SCBI_054,2025-10-09,2025,282,0.4567,0.2976,16
SCBI_046,2025-10-09,2025,282,0.4839,0.3498,16
SCBI_049,2025-10-09,2025,282,0.4824,0.3514,16
SCBI_063,2025-10-09,2025,282,0.4574,0.3221,16
SCBI_055,2025-10-09,2025,282,0.4665,0.3172,16
SCBI_048,2025-10-09,2025,282,0.4815,0.3577,16
SCBI_051,2025-10-09,2025,282,0.4674,0.2812,16
SCBI_058,2025-10-09,2025,282,0.4229,0.2572,16
SCBI_034,2025-10-09,2025,282,0.54,0.3707,16
SCBI_038,2025-10-09,2025,282,0.513,0.3497,8
SCBI_033,2025-10-09,2025,282,0.5617,0.3833,16
SCBI_006,2025-10-09,2025,282,0.5135,0.3289,16
SCBI_035,2025-10-09,2025,282,0.3366,0.1595,16
SCBI_012,2025-10-09,2025,282,0.2811,0.2266,13
SCBI_071,2025-10-09,2025,282,0.516,0.3923,16
SCBI_019,2025-10-09,2025,282,0.5137,0.3878,16
SCBI_021,2025-10-09,2025,282,0.4661,0.3147,16
SCBI_023,2025-10-09,2025,282,0.4733,0.329,16
SCBI_022,2025-10-09,2025,282,0.5144,0.3895,16
SCBI_008,2025-10-04,2025,277,0.4213,0.2722,16
SCBI_004,2025-10-04,2025,277,0.412,0.2802,16
SCBI_015,2025-10-04,2025,277,0.4943,0.3456,16
SCBI_017,2025-10-04,2025,277,0.4648,0.3349,16
