plotID,insitu_mortdmg_max,insitu_peak_year,insitu_spike,insitu_burn,insitu_insect,insitu_dead_max,insitu_dist,neon_event,neon_event_year,neon_event_type,remark_year,remark,remote_dist,remote_year,remote_sev,d_fire,d_loss,d_spec,neon_dist,neon_dist_year,neon_severity,neon_dist_type,disturbed,dist_year,severity,recency
JERC_049,0.8040816326530613,2023.0,0.7555967841682129,0.0,0.1975308641975308,0.689795918367347,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.8040816326530613,harvest,1,2025.0,0.8040816326530613,0.0
JERC_050,0.7636363636363637,2024.0,0.5312039312039312,0.0,0.0086206896551724,0.5363636363636364,1,1,2025.0,fire,2024.0,1,0,,0.0,0.0,0.0,0.0,1,2025.0,0.7636363636363637,fire,1,2025.0,0.7636363636363637,0.0
JERC_051,0.7530864197530864,2022.0,0.7392933163048105,0.0,0.0246913580246913,0.5,1,1,2026.0,harvest,2022.0,1,0,,0.0,0.0,0.0,0.0,1,2026.0,0.7530864197530864,harvest,1,2026.0,0.7530864197530864,-1.0
JERC_052,0.7903225806451613,2015.0,0.7783465327409697,0.0,0.043859649122807,0.5403225806451613,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.7903225806451613,harvest,1,2025.0,0.7903225806451613,0.0
JERC_053,0.7592592592592593,2015.0,0.7354497354497355,0.0,0.0531914893617021,0.4650205761316872,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.7592592592592593,harvest,1,2025.0,0.7592592592592593,0.0
JERC_054,0.3580246913580246,2019.0,0.2182397451214655,0.0,0.0344827586206896,0.160919540229885,0,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.3580246913580246,fire,1,2025.0,0.3580246913580246,0.0
JERC_055,0.9264705882352942,2015.0,0.5281655034895314,0.0,0.2796610169491525,0.6595744680851063,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.9264705882352942,harvest,1,2025.0,0.9264705882352942,0.0
JERC_056,0.8961038961038961,2015.0,0.87871259175607,0.0,0.0974025974025974,0.5636363636363636,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.8961038961038961,harvest,1,2025.0,0.8961038961038961,0.0
JERC_057,0.4419889502762431,2022.0,0.377472821243985,0.0,0.0607734806629834,0.149171270718232,1,1,2020.0,flood,,0,0,,0.0,0.0,0.0,0.0,1,2020.0,0.4419889502762431,flood,1,2020.0,0.4419889502762431,5.0
JERC_058,0.7333333333333333,2015.0,0.7146417445482866,0.0,0.0,0.6333333333333333,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.7333333333333333,harvest,1,2025.0,0.7333333333333333,0.0
JERC_059,0.4411764705882353,2016.0,0.3745098039215686,0.0,0.0,0.4375,1,1,2026.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2026.0,0.4411764705882353,harvest,1,2026.0,0.4411764705882353,-1.0
JERC_060,0.3125,2018.0,0.3125,0.0,0.0104166666666666,0.3035714285714285,1,1,2026.0,insect,,0,0,,0.0,0.0,0.0,0.0,1,2026.0,0.3125,insect,1,2026.0,0.3125,-1.0
JERC_061,0.578125,2015.0,0.53125,0.0,0.0198019801980198,0.4653465346534653,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.578125,harvest,1,2025.0,0.578125,0.0
JERC_062,0.5932203389830508,2015.0,0.5709981167608286,0.0,0.0169491525423728,0.4111111111111111,1,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.5932203389830508,fire,1,2025.0,0.5932203389830508,0.0
JERC_063,0.6486486486486487,2015.0,0.5322850122850123,0.0,0.0909090909090909,0.5173210161662818,1,1,2017.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2017.0,0.6486486486486487,fire,1,2017.0,0.6486486486486487,8.0
JERC_064,0.4759615384615385,2018.0,0.0575941915227629,0.0,0.0714285714285714,0.4663461538461538,1,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.4759615384615385,fire,1,2025.0,0.4759615384615385,0.0
JERC_065,0.502283105022831,2016.0,0.4919738266723155,0.0,0.1149425287356321,0.4885844748858447,1,1,2026.0,fire,2016.0,1,0,,0.0,0.0,0.0,0.0,1,2026.0,0.502283105022831,fire,1,2026.0,0.502283105022831,-1.0
JERC_066,0.4867924528301887,2018.0,0.4467924528301887,0.0,0.0171428571428571,0.4830188679245283,1,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.4867924528301887,harvest,1,2025.0,0.4867924528301887,0.0
MLBS_001,0.5,2024.0,0.2288135593220339,0.0,0.0909090909090909,0.2727272727272727,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.5,insect,0,,0.5,
MLBS_002,0.4444444444444444,2024.0,0.2483660130718954,0.0,0.1111111111111111,0.2666666666666666,1,0,,,,0,1,2006.0,0.25,0.0,1.0,0.0,0,2024.0,0.4444444444444444,insect,0,,0.4444444444444444,
MLBS_003,0.576923076923077,2024.0,0.2738927738927739,0.0,0.0606060606060606,0.3846153846153846,1,0,,,,0,1,2018.0,0.3766739111542702,0.0,1.0,1.0,0,2024.0,0.576923076923077,insect,0,,0.576923076923077,
MLBS_004,0.2195121951219512,2024.0,0.0736788617886179,0.0,0.0,0.1707317073170731,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.2195121951219512,mortality,0,,0.2195121951219512,
MLBS_005,0.4615384615384615,2024.0,0.2191142191142191,0.0,0.046875,0.2121212121212121,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.4615384615384615,insect,0,,0.4615384615384615,
MLBS_006,0.3829787234042553,2024.0,0.1829787234042553,0.0,0.0,0.2765957446808511,0,1,2022.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2022.0,0.3829787234042553,fire,1,2022.0,0.3829787234042553,3.0
MLBS_007,0.5487804878048781,2024.0,0.4906409529211571,0.0,0.0,0.3780487804878049,1,1,2022.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2022.0,0.5487804878048781,fire,1,2022.0,0.5487804878048781,3.0
MLBS_008,0.2340425531914893,2018.0,0.0784869976359338,0.0,0.0,0.1333333333333333,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.2340425531914893,mortality,0,,0.2340425531914893,
MLBS_009,0.3934426229508196,2018.0,0.0658564160542679,0.0,0.180327868852459,0.293103448275862,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.3934426229508196,insect,0,,0.3934426229508196,
MLBS_010,0.7444444444444445,2018.0,0.4234567901234568,0.0,0.3,0.3,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2018.0,0.7444444444444445,insect,1,2018.0,0.7444444444444445,7.0
MLBS_011,0.4722222222222222,2018.0,0.2609546165884194,0.0,0.1944444444444444,0.2222222222222222,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.4722222222222222,insect,0,,0.4722222222222222,
MLBS_012,0.3473684210526315,2018.0,0.0947368421052631,0.0,0.1263157894736842,0.2421052631578947,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.3473684210526315,insect,0,,0.3473684210526315,
MLBS_013,0.1454545454545454,2024.0,0.038658428949691,0.0,0.0,0.12,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.1454545454545454,mortality,0,,0.1454545454545454,
MLBS_014,0.2972972972972973,2024.0,0.1690921690921691,0.0,0.054054054054054,0.1282051282051282,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.2972972972972973,insect,0,,0.2972972972972973,
MLBS_015,0.3382352941176471,2024.0,0.138235294117647,0.0,0.0166666666666666,0.1612903225806451,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.3382352941176471,insect,0,,0.3382352941176471,
MLBS_016,0.5740740740740741,2024.0,0.2262479871175523,0.0,0.0,0.4074074074074074,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.5740740740740741,mortality,0,,0.5740740740740741,
MLBS_017,0.2679738562091503,2024.0,0.079568059107701,0.0,0.1194029850746268,0.1764705882352941,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.2679738562091503,insect,0,,0.2679738562091503,
MLBS_018,0.3809523809523809,2025.0,0.1209523809523809,0.0,0.0,0.2352941176470588,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3809523809523809,mortality,0,,0.3809523809523809,
MLBS_019,0.7959183673469388,2018.0,0.3841536614645858,0.0,0.4285714285714285,0.3469387755102041,1,0,,,,0,1,2017.0,0.0,1.0,0.0,0.0,1,2018.0,0.7959183673469388,insect,1,2018.0,0.7959183673469388,7.0
MLBS_020,0.4333333333333333,2025.0,0.4333333333333333,0.0,0.0,0.2,1,1,2022.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2022.0,0.4333333333333333,fire,1,2022.0,0.4333333333333333,3.0
MLBS_061,0.3944954128440367,2025.0,0.2673767687762401,0.0,0.015625,0.2991452991452991,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3944954128440367,insect,0,,0.3944954128440367,
MLBS_062,0.3670886075949367,2022.0,0.1926700029437739,0.0,0.1265822784810126,0.2,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2022.0,0.3670886075949367,insect,0,,0.3670886075949367,
MLBS_063,0.3888888888888889,2025.0,0.2326388888888889,0.0,0.1636363636363636,0.2252252252252252,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3888888888888889,insect,0,,0.3888888888888889,
MLBS_064,0.5172413793103448,2018.0,0.3717868338557993,0.0,0.2758620689655172,0.25,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2018.0,0.5172413793103448,insect,1,2018.0,0.5172413793103448,7.0
MLBS_065,0.4655172413793104,2022.0,0.3702791461412151,0.0,0.0163934426229508,0.396551724137931,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2022.0,0.4655172413793104,insect,1,2022.0,0.4655172413793104,3.0
MLBS_066,0.4432989690721649,2022.0,0.3675413933145892,0.0,0.0412371134020618,0.3298969072164948,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2022.0,0.4432989690721649,insect,1,2022.0,0.4432989690721649,3.0
MLBS_067,0.5176470588235293,2025.0,0.3883367139959431,0.0,0.1415929203539823,0.3647058823529411,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.5176470588235293,insect,1,2025.0,0.5176470588235293,0.0
MLBS_068,0.3177570093457944,2022.0,0.1775700934579439,0.0,0.0088495575221238,0.2149532710280373,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2022.0,0.3177570093457944,insect,0,,0.3177570093457944,
MLBS_069,0.4102564102564102,2025.0,0.2966200466200466,0.0,0.1034482758620689,0.1818181818181818,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.4102564102564102,insect,0,,0.4102564102564102,
MLBS_070,0.3770491803278688,2022.0,0.2676741803278688,0.0,0.0,0.2459016393442623,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2022.0,0.3770491803278688,mortality,0,,0.3770491803278688,
MLBS_071,0.4716981132075472,2022.0,0.3303937653814602,0.0,0.0434782608695652,0.4245283018867924,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2022.0,0.4716981132075472,insect,1,2022.0,0.4716981132075472,3.0
MLBS_072,0.2040816326530612,2022.0,0.1485260770975056,0.0,0.0,0.18,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2022.0,0.2040816326530612,mortality,0,,0.2040816326530612,
MLBS_073,0.3118279569892473,2022.0,0.2128180559991483,0.0,0.0970873786407767,0.2150537634408602,0,0,,,,0,1,2018.0,0.1097562117771906,0.0,0.0,1.0,0,2022.0,0.3118279569892473,insect,0,,0.3118279569892473,
MLBS_074,0.3023255813953488,2022.0,0.1659619450317124,0.0,0.0625,0.2209302325581395,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2022.0,0.3023255813953488,insect,0,,0.3023255813953488,
MLBS_075,0.3671875,2018.0,0.2485434322033898,0.0,0.1796875,0.2116788321167883,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.3671875,insect,0,,0.3671875,
MLBS_076,0.2093023255813953,2022.0,0.0924192086982784,0.0,0.0,0.1564625850340136,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2022.0,0.2093023255813953,mortality,0,,0.2093023255813953,
ORNL_001,0.303030303030303,2025.0,0.2289562289562289,0.0,0.0,0.141025641025641,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.303030303030303,mortality,0,,0.303030303030303,
ORNL_002,0.3225806451612903,2025.0,0.2637571157495256,0.0,0.0,0.1194029850746268,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3225806451612903,mortality,0,,0.3225806451612903,
ORNL_003,0.3385416666666666,2025.0,0.2995806277056276,0.0,0.0,0.1666666666666666,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3385416666666666,mortality,0,,0.3385416666666666,
ORNL_004,0.3658536585365853,2025.0,0.2547425474254742,0.0,0.0,0.15,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3658536585365853,mortality,0,,0.3658536585365853,
ORNL_006,0.2238805970149253,2025.0,0.2103670835014118,0.0,0.0,0.1142857142857142,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2238805970149253,mortality,0,,0.2238805970149253,
ORNL_007,0.2014388489208633,2025.0,0.1818310057836084,0.0,0.0,0.0545454545454545,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2014388489208633,mortality,0,,0.2014388489208633,
ORNL_008,0.2710280373831775,2025.0,0.2428590232986705,0.0,0.0,0.0568181818181818,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2710280373831775,mortality,0,,0.2710280373831775,
ORNL_009,0.1643356643356643,2025.0,0.0874125874125874,0.0,0.0,0.0759493670886076,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1643356643356643,mortality,0,,0.1643356643356643,
ORNL_010,0.2195121951219512,2025.0,0.1928455284552845,0.0,0.0,0.1097560975609756,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2195121951219512,mortality,0,,0.2195121951219512,
ORNL_012,0.3902439024390244,2017.0,0.2235772357723577,0.0,0.0,0.2682926829268293,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2017.0,0.3902439024390244,mortality,0,,0.3902439024390244,
ORNL_014,0.2935779816513761,2025.0,0.2390325271059216,0.0,0.0,0.1071428571428571,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2935779816513761,mortality,0,,0.2935779816513761,
ORNL_015,0.2615384615384615,2025.0,0.0,0.0,0.0,0.0307692307692307,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2615384615384615,mortality,0,,0.2615384615384615,
ORNL_017,0.1847826086956521,2025.0,0.0,0.0,0.0,0.0543478260869565,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1847826086956521,mortality,0,,0.1847826086956521,
ORNL_018,0.3421052631578947,2026.0,0.0,0.0,0.0,0.0657894736842105,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2026.0,0.3421052631578947,mortality,0,,0.3421052631578947,
ORNL_019,0.2278481012658227,2026.0,0.0,0.0,0.0,0.0632911392405063,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2026.0,0.2278481012658227,mortality,0,,0.2278481012658227,
ORNL_021,0.8275862068965517,2018.0,0.8043303929430633,0.0,0.0,0.8275862068965517,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2018.0,0.8275862068965517,mortality,1,2018.0,0.8275862068965517,7.0
ORNL_027,0.3299492385786802,2021.0,0.2605047941342358,0.0,0.0,0.2083333333333333,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2021.0,0.3299492385786802,mortality,0,,0.3299492385786802,
ORNL_029,0.2892561983471075,2025.0,0.2423811983471074,0.0,0.0,0.1735537190082644,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2892561983471075,mortality,0,,0.2892561983471075,
ORNL_031,0.6,2015.0,0.6,0.0,0.0,0.6,1,1,2024.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.6,harvest,1,2024.0,0.6,1.0
ORNL_032,0.1089108910891089,2017.0,0.0389108910891089,0.0,0.0,0.1089108910891089,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2017.0,0.1089108910891089,mortality,0,,0.1089108910891089,
ORNL_033,0.1756756756756756,2017.0,0.1010488100040339,0.0,0.0,0.1351351351351351,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2017.0,0.1756756756756756,mortality,0,,0.1756756756756756,
ORNL_035,0.1583333333333333,2017.0,0.0333333333333333,0.0,0.0,0.1416666666666666,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2017.0,0.1583333333333333,mortality,0,,0.1583333333333333,
ORNL_036,0.2323232323232323,2023.0,0.202020202020202,0.0,0.0,0.0675675675675675,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.2323232323232323,mortality,0,,0.2323232323232323,
ORNL_037,0.1214285714285714,2023.0,0.0465622612681436,0.0,0.0,0.0985221674876847,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.1214285714285714,mortality,0,,0.1214285714285714,
ORNL_040,,,0.0,,,,0,1,2020.0,harvest,,0,0,,,,,,1,2020.0,0.0,harvest,1,2020.0,0.0,5.0
ORNL_043,0.2061855670103092,2019.0,0.0925492033739456,0.0,0.0,0.1555555555555555,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.2061855670103092,mortality,0,,0.2061855670103092,
ORNL_044,0.0123456790123456,2018.0,0.0123456790123456,0.0,0.0,0.0,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.0123456790123456,mortality,0,,0.0123456790123456,
ORNL_045,0.3454545454545454,2023.0,0.2636363636363636,0.0,0.0,0.1120689655172413,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.3454545454545454,mortality,0,,0.3454545454545454,
ORNL_046,0.226890756302521,2023.0,0.1382831613658121,0.0,0.0,0.1578947368421052,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.226890756302521,mortality,0,,0.226890756302521,
ORNL_047,,,0.0,,,,0,1,2024.0,harvest,,0,0,,,,,,1,2024.0,0.0,harvest,1,2024.0,0.0,1.0
ORNL_049,0.1959459459459459,2025.0,0.1480007404664939,0.0,0.0,0.1146496815286624,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1959459459459459,mortality,0,,0.1959459459459459,
ORNL_050,0.3106060606060606,2023.0,0.2367805572503559,0.0,0.0,0.125,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.3106060606060606,mortality,0,,0.3106060606060606,
ORNL_051,0.1785714285714285,2023.0,0.1785714285714285,0.0,0.0,0.0196078431372549,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.1785714285714285,mortality,0,,0.1785714285714285,
ORNL_052,0.3152173913043478,2024.0,0.258765778401122,0.0,0.0,0.0866141732283464,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.3152173913043478,mortality,0,,0.3152173913043478,
ORNL_053,0.3105263157894736,2025.0,0.2996567505720823,0.0,0.0,0.0631578947368421,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3105263157894736,mortality,0,,0.3105263157894736,
ORNL_054,0.4158415841584158,2023.0,0.3715937965477963,0.0,0.0,0.1089108910891089,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2023.0,0.4158415841584158,mortality,1,2023.0,0.4158415841584158,2.0
ORNL_055,0.2068965517241379,2024.0,0.1279491833030853,0.0,0.0,0.1333333333333333,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.2068965517241379,mortality,0,,0.2068965517241379,
ORNL_056,0.2959183673469387,2024.0,0.2693226226660877,0.0,0.0,0.0714285714285714,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.2959183673469387,mortality,0,,0.2959183673469387,
ORNL_057,0.3196721311475409,2025.0,0.2613387978142076,0.0,0.0,0.1065573770491803,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3196721311475409,mortality,0,,0.3196721311475409,
ORNL_058,0.3177570093457944,2024.0,0.2408339324227174,0.0,0.0,0.1308411214953271,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.3177570093457944,mortality,0,,0.3177570093457944,
ORNL_059,0.25,2024.0,0.2077464788732394,0.0,0.0,0.1071428571428571,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.25,mortality,0,,0.25,
ORNL_060,0.2,2015.0,0.0534798534798535,0.0,0.0133333333333333,0.1325301204819277,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2015.0,0.2,insect,0,,0.2,
ORNL_061,0.3007518796992481,2024.0,0.2368249390599787,0.0,0.0,0.112781954887218,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.3007518796992481,mortality,0,,0.3007518796992481,
ORNL_062,0.32,2024.0,0.2496875,0.0,0.0,0.0839694656488549,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.32,mortality,0,,0.32,
ORNL_063,0.1353383458646616,2024.0,0.1016304806961223,0.0,0.0,0.0744680851063829,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.1353383458646616,mortality,0,,0.1353383458646616,
ORNL_066,0.5454545454545454,2018.0,0.5454545454545454,0.0,0.0,0.5454545454545454,1,1,2023.0,harvest,,0,1,2023.0,0.531458358939654,0.0,0.0,1.0,1,2023.0,0.5454545454545454,harvest,1,2023.0,0.5454545454545454,2.0
ORNL_067,0.2941176470588235,2026.0,0.0,0.0,0.0,0.0784313725490196,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2026.0,0.2941176470588235,mortality,0,,0.2941176470588235,
ORNL_068,0.1886792452830188,2026.0,0.0,0.0,0.0,0.0943396226415094,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2026.0,0.1886792452830188,mortality,0,,0.1886792452830188,
OSBS_001,0.2941176470588235,2021.0,0.0482160077145612,0.0,0.0,0.1639344262295081,0,1,2025.0,insect,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2025.0,0.2941176470588235,insect,1,2025.0,0.2941176470588235,0.0
OSBS_002,0.5841584158415842,2021.0,0.4990520328628608,0.0,0.0,0.4554455445544554,1,1,2025.0,fire,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2025.0,0.5841584158415842,fire,1,2025.0,0.5841584158415842,0.0
OSBS_003,0.1739130434782608,2021.0,0.1426630434782608,0.0,0.0108695652173913,0.0760869565217391,0,0,,,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2021.0,0.1739130434782608,insect,1,2021.0,0.1739130434782608,4.0
OSBS_004,0.7572815533980581,2021.0,0.6597205777883021,0.0,0.0072992700729927,0.6116504854368932,1,1,2025.0,fire,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2025.0,0.7572815533980581,fire,1,2025.0,0.7572815533980581,0.0
OSBS_005,0.9803921568627452,2021.0,0.960392156862745,0.0,0.0566037735849056,0.9803921568627452,1,1,2019.0,natural,2021.0,1,1,2020.0,1.0,0.0,1.0,0.0,1,2019.0,0.9803921568627452,natural,1,2019.0,0.9803921568627452,6.0
OSBS_006,0.38125,2021.0,0.0621010638297871,0.0,0.0,0.38125,0,1,2024.0,fire,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2024.0,0.38125,fire,1,2024.0,0.38125,1.0
OSBS_007,0.3333333333333333,2021.0,0.106060606060606,0.0,0.0075757575757575,0.2727272727272727,0,1,2023.0,fire,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2023.0,0.3333333333333333,fire,1,2023.0,0.3333333333333333,2.0
OSBS_008,0.7234042553191489,2021.0,0.549491211840888,0.0,0.0869565217391304,0.4893617021276595,1,1,2026.0,fire,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2026.0,0.7234042553191489,fire,1,2026.0,0.7234042553191489,-1.0
OSBS_009,0.2058823529411765,2015.0,0.1403085824493732,0.0,0.0147058823529411,0.0441176470588235,0,1,2024.0,insect,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.2058823529411765,insect,1,2024.0,0.2058823529411765,1.0
OSBS_010,0.1511627906976744,2016.0,0.0283557731538147,0.0,0.0232558139534883,0.1052631578947368,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2016.0,0.1511627906976744,insect,0,,0.1511627906976744,
OSBS_011,0.191860465116279,2016.0,0.0,0.0,0.0116279069767441,0.0174418604651162,0,1,2016.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2016.0,0.191860465116279,fire,1,2016.0,0.191860465116279,9.0
OSBS_012,,,0.0,,,,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,,0.0,mortality,0,,0.0,
OSBS_013,0.1578947368421052,2016.0,0.0,0.0,0.0350877192982456,0.0350877192982456,0,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.1578947368421052,fire,1,2025.0,0.1578947368421052,0.0
OSBS_014,0.2826086956521739,2015.0,0.0,0.0,0.0,0.0869565217391304,0,1,2026.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2026.0,0.2826086956521739,fire,1,2026.0,0.2826086956521739,-1.0
OSBS_015,0.087378640776699,2016.0,0.087378640776699,0.0,0.0,0.0212765957446808,0,1,2017.0,flood,,0,1,2020.0,0.5,0.0,1.0,0.0,1,2017.0,0.087378640776699,flood,1,2017.0,0.087378640776699,8.0
OSBS_016,0.1041666666666666,2016.0,0.0,0.0,0.0,0.0416666666666666,0,1,2023.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2023.0,0.1041666666666666,fire,1,2023.0,0.1041666666666666,2.0
OSBS_017,,,0.0,,,,0,1,2024.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.0,fire,1,2024.0,0.0,1.0
OSBS_018,,,0.0,,,,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,,0.0,mortality,0,,0.0,
OSBS_019,,,0.0,,,,0,1,2017.0,flood,,0,0,,,,,,1,2017.0,0.0,flood,1,2017.0,0.0,8.0
OSBS_020,,,0.0,,,,0,1,2019.0,flood,,0,0,,0.0,0.0,0.0,0.0,1,2019.0,0.0,flood,1,2019.0,0.0,6.0
OSBS_021,,,0.0,,,,0,1,2018.0,flood,,0,1,2020.0,1.0430729451454503,0.0,1.0,1.0,1,2018.0,0.0,flood,1,2018.0,0.0,7.0
OSBS_022,0.0,2016.0,0.0,0.0,0.0,0.0,0,1,2019.0,natural,,0,0,,0.0,0.0,0.0,0.0,1,2019.0,0.0,natural,1,2019.0,0.0,6.0
OSBS_023,0.6153846153846154,2016.0,0.6153846153846154,0.0,0.0,0.0,1,1,2019.0,natural,,0,1,2020.0,1.4966990969814278,0.0,1.0,1.0,1,2019.0,0.6153846153846154,natural,1,2019.0,0.6153846153846154,6.0
OSBS_024,,,0.0,,,,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,,0.0,mortality,0,,0.0,
