siteID,plotID,year,grain_m,n_cells,source,NDVI_mean,NDVI_sd,EVI_mean,EVI_sd,ARVI_mean,ARVI_sd,SAVI_mean,SAVI_sd
SCBI,SCBI_048,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9150198698043823,0.016249455511569977,0.5331382155418396,0.12090425938367844,0.9380427598953247,0.040155742317438126,0.493120938539505,0.09502822160720825
SCBI,SCBI_051,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9043083190917969,0.018462643027305603,0.5083381533622742,0.1462671458721161,0.9300836324691772,0.05267377942800522,0.4728884696960449,0.11576554924249649
SCBI,SCBI_058,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9021924734115601,0.009883898310363293,0.5760570168495178,0.09196417033672333,0.9026169776916504,0.02170463465154171,0.5330094695091248,0.07284164428710938
SCBI,SCBI_034,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8973347544670105,0.010611643083393574,0.7294828295707703,0.029044460505247116,0.8798983693122864,0.01620500534772873,0.650567889213562,0.019781295210123062
SCBI,SCBI_038,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8281573057174683,0.07379139959812164,0.6702993512153625,0.0934363603591919,0.7936049699783325,0.10092367231845856,0.5951409339904785,0.07040540874004364
SCBI,SCBI_033,2022,10,16,NEON_DP3.30026.002_bidirectional,0.887566864490509,0.019567258656024933,0.8030245304107666,0.060306522995233536,0.8651397228240967,0.028904501348733902,0.6970140933990479,0.04020945727825165
SCBI,SCBI_006,2022,10,12,NEON_DP3.30026.002_bidirectional,0.8917438983917236,0.009017422795295715,0.7449643611907959,0.018755342811346054,0.8707799315452576,0.013344916515052319,0.6613824963569641,0.012694817036390305
SCBI,SCBI_035,2022,10,16,NEON_DP3.30026.002_bidirectional,0.6762638092041016,0.041145507246255875,0.4905691146850586,0.047667067497968674,0.5871140360832214,0.054520584642887115,0.45783543586730957,0.037865567952394485
SCBI,SCBI_012,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8825841546058655,0.011452741920948029,0.8311570286750793,0.031305573880672455,0.8688029050827026,0.019375067204236984,0.706416130065918,0.018185283988714218
SCBI,SCBI_071,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9154665470123291,0.012770229019224644,0.6190517544746399,0.12431588768959045,0.9341186881065369,0.028127852827310562,0.5534091591835022,0.09430377185344696
SCBI,SCBI_019,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9273532629013062,0.004270370118319988,0.6784692406654358,0.09207343310117722,0.9404106140136719,0.012807432562112808,0.6040295362472534,0.06749645620584488
SCBI,SCBI_021,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9186515808105469,0.0059744250029325485,0.6751654744148254,0.0717439204454422,0.915772557258606,0.014732550829648972,0.6092082262039185,0.05382336676120758
SCBI,SCBI_023,2022,10,16,NEON_DP3.30026.002_bidirectional,0.914649486541748,0.02060200646519661,0.5924667119979858,0.11307264864444733,0.9272243976593018,0.03439784049987793,0.5391685962677002,0.08499084413051605
SCBI,SCBI_022,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9141390323638916,0.021102678030729294,0.5824596285820007,0.15064246952533722,0.9368671178817749,0.050418671220541,0.5258162021636963,0.11404880881309509
SCBI,SCBI_008,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8862426280975342,0.02434980310499668,0.6406394839286804,0.10375305265188217,0.8878443837165833,0.01924985833466053,0.5747959613800049,0.08146045356988907
SCBI,SCBI_004,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8718634843826294,0.02614423632621765,0.5753755569458008,0.09167943149805069,0.8882719278335571,0.031675275415182114,0.5186182260513306,0.07106655091047287
SCBI,SCBI_015,2023,10,12,NEON_DP3.30026.002_bidirectional,0.8943635821342468,0.016029302030801773,0.655697762966156,0.1316204071044922,0.9038974642753601,0.012367135845124722,0.5810617804527283,0.09760608524084091
SCBI,SCBI_017,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9131214618682861,0.012365448288619518,0.6865295767784119,0.11907630413770676,0.9295986890792847,0.011436114087700844,0.6029834747314453,0.0873037800192833
SCBI,SCBI_013,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8661081790924072,0.019894342869520187,0.6763455271720886,0.12064836174249649,0.8595708012580872,0.02347521483898163,0.5956931114196777,0.08879870921373367
SCBI,SCBI_007,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8858010172843933,0.010127953253686428,0.6311826705932617,0.11666979640722275,0.9029558897018433,0.015685684978961945,0.560584306716919,0.08799263834953308
SCBI,SCBI_018,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9060715436935425,0.00611560745164752,0.6396779417991638,0.0813893973827362,0.915916919708252,0.01326481718569994,0.5763207674026489,0.06440785527229309
SCBI,SCBI_003,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9009798765182495,0.02823999896645546,0.6654376983642578,0.1331830769777298,0.9222508668899536,0.03303460776805878,0.5825003385543823,0.0993238016963005
SCBI,SCBI_011,2023,10,16,NEON_DP3.30026.002_bidirectional,0.899142861366272,0.006263153627514839,0.679724931716919,0.07072573900222778,0.8980839848518372,0.009265660308301449,0.6064887046813965,0.05130661278963089
SCBI,SCBI_016,2023,10,12,NEON_DP3.30026.002_bidirectional,0.90018630027771,0.01174865011125803,0.641322135925293,0.14659062027931213,0.9208212494850159,0.016354897990822792,0.5668942928314209,0.10687543451786041
SCBI,SCBI_002,2023,10,16,NEON_DP3.30026.002_bidirectional,0.876030445098877,0.022352544590830803,0.612128496170044,0.1086081862449646,0.8935702443122864,0.024809861555695534,0.5451796650886536,0.08278011530637741
SCBI,SCBI_010,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9041489362716675,0.018031354993581772,0.6033325791358948,0.156080961227417,0.9254062175750732,0.019869092851877213,0.5401946306228638,0.11759336292743683
SCBI,SCBI_014,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9086862802505493,0.011988680809736252,0.7667434215545654,0.09247538447380066,0.908265233039856,0.014369852840900421,0.6659985184669495,0.06713173538446426
SCBI,SCBI_005,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8410096764564514,0.024889660999178886,0.601614236831665,0.08668515831232071,0.8346199989318848,0.05019038915634155,0.5399818420410156,0.06897124648094177
SCBI,SCBI_056,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8918542861938477,0.02090528979897499,0.6484653949737549,0.12637196481227875,0.9066125154495239,0.017992209643125534,0.5749295949935913,0.0961027592420578
SCBI,SCBI_045,2023,10,16,NEON_DP3.30026.002_bidirectional,0.909764289855957,0.0061746444553136826,0.711158037185669,0.10483666509389877,0.9143598675727844,0.011512151919305325,0.6267625093460083,0.07621550559997559
SCBI,SCBI_053,2023,10,12,NEON_DP3.30026.002_bidirectional,0.9082415699958801,0.010312134400010109,0.6522576808929443,0.09858202189207077,0.913267195224762,0.013116546906530857,0.5864406228065491,0.07202528417110443
SCBI,SCBI_061,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9141345620155334,0.007212996948510408,0.6870938539505005,0.07855068892240524,0.9205287098884583,0.013727479614317417,0.6120699644088745,0.05810047313570976
SCBI,SCBI_050,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9133484363555908,0.009142906405031681,0.7006992697715759,0.11549042910337448,0.9256061315536499,0.013821752741932869,0.616037905216217,0.08183372020721436
SCBI,SCBI_057,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9117853045463562,0.007141439709812403,0.6459435820579529,0.05537622421979904,0.9142262935638428,0.011635391041636467,0.5861946940422058,0.04246116429567337
SCBI,SCBI_062,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8933230638504028,0.02292230911552906,0.6255751252174377,0.09920533001422882,0.9101108908653259,0.02258649282157421,0.5599067211151123,0.07902832329273224
SCBI,SCBI_047,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9031707048416138,0.0065023088827729225,0.7000646591186523,0.10051603615283966,0.9149858355522156,0.01456909067928791,0.6136165261268616,0.07179843634366989
SCBI,SCBI_067,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8962576389312744,0.006335508078336716,0.6417214274406433,0.07353150099515915,0.9067537188529968,0.01685621589422226,0.5746030807495117,0.05401645228266716
SCBI,SCBI_066,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9038015604019165,0.0068765245378017426,0.67453932762146,0.10677147656679153,0.921259343624115,0.012905153445899487,0.5931457877159119,0.0793343186378479
SCBI,SCBI_064,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8989903330802917,0.010665461421012878,0.6606446504592896,0.06806698441505432,0.903643786907196,0.017451323568820953,0.5906659960746765,0.04960910230875015
SCBI,SCBI_052,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9192906022071838,0.006668875925242901,0.7264570593833923,0.11654507368803024,0.9315143823623657,0.01378635410219431,0.6350113153457642,0.08468534797430038
SCBI,SCBI_054,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9171486496925354,0.007765018381178379,0.712897539138794,0.14656402170658112,0.9362462759017944,0.01568252220749855,0.6207513809204102,0.10591096431016922
SCBI,SCBI_046,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9047459363937378,0.009170700795948505,0.6504107117652893,0.11067929863929749,0.9134732484817505,0.012785197235643864,0.5809887051582336,0.08161327242851257
SCBI,SCBI_049,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9066383838653564,0.014147913083434105,0.685141384601593,0.1023535281419754,0.9153692722320557,0.017808152362704277,0.6056264638900757,0.07369456440210342
SCBI,SCBI_063,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8965154886245728,0.004631551913917065,0.6606584787368774,0.07143115997314453,0.8990786671638489,0.010738403536379337,0.5910060405731201,0.051275584846735
SCBI,SCBI_055,2023,10,12,NEON_DP3.30026.002_bidirectional,0.9009513854980469,0.01573093980550766,0.676344633102417,0.07479778677225113,0.9018518328666687,0.02075936831533909,0.6032508611679077,0.05476827174425125
SCBI,SCBI_048,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8947960734367371,0.010740482248365879,0.5995830297470093,0.0980231910943985,0.9137494564056396,0.026000013574957848,0.5396105647087097,0.07436998188495636
SCBI,SCBI_051,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8905375599861145,0.00732442457228899,0.6323879957199097,0.0890640988945961,0.903697669506073,0.020272601395845413,0.564132809638977,0.06653058528900146
SCBI,SCBI_058,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9102261066436768,0.009311547502875328,0.657680332660675,0.08075550943613052,0.9179120063781738,0.01368772704154253,0.5903547406196594,0.06084993854165077
SCBI,SCBI_034,2023,10,16,NEON_DP3.30026.002_bidirectional,0.797728419303894,0.05461648851633072,0.5887293815612793,0.08187583088874817,0.7495553493499756,0.0776953399181366,0.5384647846221924,0.060487352311611176
SCBI,SCBI_038,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8653566837310791,0.03607151284813881,0.7402399778366089,0.07240902632474899,0.8454543948173523,0.0520966537296772,0.645699679851532,0.050408851355314255
SCBI,SCBI_033,2023,10,16,NEON_DP3.30026.002_bidirectional,0.7945156693458557,0.06832029670476913,0.6108022332191467,0.1398153305053711,0.7445605993270874,0.0954725593328476,0.5513534545898438,0.09970539063215256
SCBI,SCBI_006,2023,10,12,NEON_DP3.30026.002_bidirectional,0.8833709359169006,0.01182728074491024,0.7931718230247498,0.029692159965634346,0.8632814288139343,0.017588144168257713,0.6882156729698181,0.01951916143298149
SCBI,SCBI_035,2023,10,16,NEON_DP3.30026.002_bidirectional,0.806919276714325,0.018579654395580292,0.6414172053337097,0.027791576460003853,0.7588585019111633,0.02582373470067978,0.5786118507385254,0.02079983986914158
SCBI,SCBI_012,2023,10,16,NEON_DP3.30026.002_bidirectional,0.7334480285644531,0.020254863426089287,0.527285099029541,0.02787930704653263,0.6547634601593018,0.03018174320459366,0.49370276927948,0.021349290385842323
SCBI,SCBI_071,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9118313789367676,0.01179055217653513,0.7286081910133362,0.12697893381118774,0.9283761978149414,0.013515078462660313,0.629176914691925,0.09293603897094727
SCBI,SCBI_019,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9025079011917114,0.0063358996994793415,0.6893410086631775,0.0646306648850441,0.9128701686859131,0.012434097006917,0.607879638671875,0.04860057681798935
SCBI,SCBI_021,2023,10,16,NEON_DP3.30026.002_bidirectional,0.906216025352478,0.004873055033385754,0.7472718358039856,0.07373729348182678,0.9087799787521362,0.009011429734528065,0.6510149836540222,0.05366797372698784
SCBI,SCBI_023,2023,10,16,NEON_DP3.30026.002_bidirectional,0.8971570134162903,0.013821282424032688,0.645582914352417,0.11156792938709259,0.9148424863815308,0.017504064366221428,0.5713412761688232,0.08185220509767532
SCBI,SCBI_022,2023,10,16,NEON_DP3.30026.002_bidirectional,0.9075195789337158,0.009556466713547707,0.6516522169113159,0.15796004235744476,0.9275679588317871,0.026525108143687248,0.5748651623725891,0.11591270565986633
SCBI,SCBI_008,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8703294396400452,0.025770366191864014,0.5851030945777893,0.09499666094779968,0.8696743845939636,0.023841673508286476,0.5332220792770386,0.07580123841762543
SCBI,SCBI_004,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8729310631752014,0.014604620635509491,0.503389835357666,0.10405448079109192,0.8909482955932617,0.020440353080630302,0.4664704501628876,0.08309666067361832
SCBI,SCBI_015,2025,10,12,NEON_DP3.30026.002_bidirectional,0.8787824511528015,0.015576095320284367,0.5694828629493713,0.11667989194393158,0.8876433372497559,0.013776999898254871,0.5183714032173157,0.09082819521427155
SCBI,SCBI_017,2025,10,16,NEON_DP3.30026.002_bidirectional,0.894499659538269,0.012221391312777996,0.6454788446426392,0.10247687995433807,0.8945015668869019,0.00845637172460556,0.5792919397354126,0.07668965309858322
SCBI,SCBI_013,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8715948462486267,0.037993595004081726,0.6418691277503967,0.17361216247081757,0.869057834148407,0.04205455631017685,0.5691753625869751,0.12966252863407135
SCBI,SCBI_007,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8645960688591003,0.010008431039750576,0.5093865990638733,0.08722921460866928,0.8745183348655701,0.010943577624857426,0.4732190668582916,0.0699860081076622
SCBI,SCBI_018,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8902570009231567,0.010895931161940098,0.5791993141174316,0.08384241163730621,0.8908650875091553,0.014762031845748425,0.5333909392356873,0.06883436441421509
SCBI,SCBI_003,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8722286820411682,0.023981329053640366,0.5682190656661987,0.100862517952919,0.8790473341941833,0.02571367844939232,0.5147531628608704,0.0775982216000557
SCBI,SCBI_011,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8871808648109436,0.006796829402446747,0.5822863578796387,0.07382038980722427,0.8880025744438171,0.010122992098331451,0.5349401235580444,0.05625135079026222
SCBI,SCBI_016,2025,10,12,NEON_DP3.30026.002_bidirectional,0.8915896415710449,0.015073477290570736,0.5902733206748962,0.15223939716815948,0.9056298732757568,0.021851571276783943,0.5311329960823059,0.11220595240592957
SCBI,SCBI_002,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8564456105232239,0.019539348781108856,0.5608044862747192,0.09400313347578049,0.8590060472488403,0.021984148770570755,0.5105259418487549,0.07267502695322037
SCBI,SCBI_010,2025,10,16,NEON_DP3.30026.002_bidirectional,0.881298840045929,0.014312745071947575,0.49023085832595825,0.11529459059238434,0.9011116027832031,0.0103286849334836,0.45592260360717773,0.09132149815559387
SCBI,SCBI_014,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8995941281318665,0.010411611758172512,0.7253730893135071,0.0909775048494339,0.8927282691001892,0.009443575516343117,0.6393289566040039,0.0674082487821579
SCBI,SCBI_005,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8463553190231323,0.0180510226637125,0.5802693963050842,0.10731082409620285,0.84148770570755,0.02344176173210144,0.5240756869316101,0.08492197841405869
SCBI,SCBI_056,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8749389052391052,0.0092084389179945,0.5628537535667419,0.10046738386154175,0.8702794909477234,0.011138464324176311,0.5193412899971008,0.07899349927902222
SCBI,SCBI_045,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8964840769767761,0.009783660992980003,0.6696907877922058,0.08705741912126541,0.8995023965835571,0.012959443964064121,0.5960407257080078,0.06465610861778259
SCBI,SCBI_053,2025,10,12,NEON_DP3.30026.002_bidirectional,0.8889463543891907,0.014548255130648613,0.618552029132843,0.11105385422706604,0.8856726288795471,0.0181001927703619,0.561812162399292,0.08308015018701553
SCBI,SCBI_061,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8890460133552551,0.008766460232436657,0.6495079398155212,0.06190444529056549,0.8796554207801819,0.014443847350776196,0.5875318646430969,0.046212099492549896
SCBI,SCBI_050,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8926677703857422,0.006827893201261759,0.635698139667511,0.07902330905199051,0.896498441696167,0.009258335456252098,0.5716184973716736,0.05831637606024742
SCBI,SCBI_057,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8937498927116394,0.007487233728170395,0.5823445916175842,0.050180528312921524,0.8931663036346436,0.009602613747119904,0.5380703806877136,0.03871950879693031
SCBI,SCBI_062,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8836826682090759,0.014198891818523407,0.5775945782661438,0.08906447142362595,0.8959726095199585,0.015444078482687473,0.5255095958709717,0.07117726653814316
SCBI,SCBI_047,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8796223402023315,0.007009774912148714,0.5957722663879395,0.0807068720459938,0.8802722096443176,0.013614974915981293,0.5419692397117615,0.06086086109280586
SCBI,SCBI_067,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8701016902923584,0.0049998271279037,0.5414178967475891,0.062004610896110535,0.868504524230957,0.008019445464015007,0.5026810169219971,0.04815983399748802
SCBI,SCBI_066,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8846341967582703,0.009842784143984318,0.6192178726196289,0.10588404536247253,0.8983399868011475,0.016007456928491592,0.552487313747406,0.08131593465805054
SCBI,SCBI_064,2025,10,16,NEON_DP3.30026.002_bidirectional,0.887266218662262,0.008556400425732136,0.612541675567627,0.06452222913503647,0.8885389566421509,0.0141683304682374,0.5560389757156372,0.04772614687681198
SCBI,SCBI_052,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9002462029457092,0.005239446647465229,0.6398906707763672,0.08351776003837585,0.9010728597640991,0.009424952790141106,0.578031063079834,0.06387274712324142
SCBI,SCBI_054,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9002123475074768,0.010712443850934505,0.6233482956886292,0.12091897428035736,0.9071714282035828,0.01496577262878418,0.5623951554298401,0.0922509953379631
SCBI,SCBI_046,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8940561413764954,0.010659393854439259,0.5921737551689148,0.11305811256170273,0.8997861742973328,0.010082828812301159,0.5391082763671875,0.08673873543739319
SCBI,SCBI_049,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8948771357536316,0.011782189831137657,0.6321015954017639,0.10927198082208633,0.9018328785896301,0.017469309270381927,0.5669541954994202,0.08012495934963226
SCBI,SCBI_063,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8769175410270691,0.007717191707342863,0.5755371451377869,0.06570529192686081,0.8773972988128662,0.011940869502723217,0.5277014374732971,0.04885053262114525
SCBI,SCBI_055,2025,10,12,NEON_DP3.30026.002_bidirectional,0.8928777575492859,0.007674979045987129,0.5967028737068176,0.06279395520687103,0.894068717956543,0.012672067619860172,0.546089231967926,0.04754706844687462
SCBI,SCBI_048,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8813713788986206,0.012241953983902931,0.5631231665611267,0.0697636604309082,0.879948616027832,0.017600681632757187,0.5203384757041931,0.05424543842673302
SCBI,SCBI_051,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8674753308296204,0.013795336708426476,0.5602589249610901,0.07932934165000916,0.873325765132904,0.024947527796030045,0.511638343334198,0.06217478588223457
SCBI,SCBI_058,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8950594663619995,0.009814642369747162,0.6243528127670288,0.053077541291713715,0.8940687775611877,0.012925819493830204,0.5677262544631958,0.04115579277276993
SCBI,SCBI_034,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8504358530044556,0.02549596317112446,0.6600616574287415,0.04303266108036041,0.8126392364501953,0.03964434936642647,0.5990919470787048,0.030902430415153503
SCBI,SCBI_038,2025,10,16,NEON_DP3.30026.002_bidirectional,0.839009165763855,0.08044251054525375,0.7237396240234375,0.09004732221364975,0.810248076915741,0.1104130670428276,0.6311453580856323,0.06831543147563934
SCBI,SCBI_033,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8557881116867065,0.024540921673178673,0.7133675813674927,0.06373896449804306,0.8226179480552673,0.035705145448446274,0.6337486505508423,0.04505855217576027
SCBI,SCBI_006,2025,10,12,NEON_DP3.30026.002_bidirectional,0.8640090823173523,0.012110230512917042,0.7192513942718506,0.022199125960469246,0.8255841732025146,0.01774418167769909,0.6453714370727539,0.01552201621234417
SCBI,SCBI_035,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8281528353691101,0.017047014087438583,0.6894575357437134,0.030628133565187454,0.7868395447731018,0.02414676919579506,0.6136091351509094,0.02181246131658554
SCBI,SCBI_012,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8653209805488586,0.02232729084789753,0.8316890597343445,0.06624382734298706,0.8407763838768005,0.035745345056056976,0.7063161134719849,0.04012051224708557
SCBI,SCBI_071,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8673727512359619,0.03154199942946434,0.5590016841888428,0.15125586092472076,0.8798743486404419,0.027301130816340446,0.5048888921737671,0.11991361528635025
SCBI,SCBI_019,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8886857628822327,0.010167955420911312,0.5886315703392029,0.08821199834346771,0.8934375643730164,0.019110947847366333,0.5362843871116638,0.06831695884466171
SCBI,SCBI_021,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8928756713867188,0.01603722758591175,0.6420430541038513,0.08590912818908691,0.8833322525024414,0.016457542777061462,0.5823432207107544,0.06624174863100052
SCBI,SCBI_023,2025,10,16,NEON_DP3.30026.002_bidirectional,0.8819378018379211,0.014727895148098469,0.5702463984489441,0.10227685421705246,0.8888840675354004,0.020497821271419525,0.5196479558944702,0.07752675563097
SCBI,SCBI_022,2025,10,16,NEON_DP3.30026.002_bidirectional,0.87218177318573,0.015133722685277462,0.5117549300193787,0.11524586379528046,0.8933745622634888,0.023792102932929993,0.46955201029777527,0.09132800996303558
SERC,SERC_062,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9177724123001099,0.007226200774312019,0.6893085837364197,0.06979501992464066,0.9097080826759338,0.010534191504120827,0.6214550137519836,0.05001382902264595
SERC,SERC_045,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9223687648773193,0.008188514038920403,0.7195726037025452,0.041942108422517776,0.9122897982597351,0.012585494667291641,0.6456243991851807,0.029779769480228424
SERC,SERC_051,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9183642864227295,0.013699804432690144,0.6806357502937317,0.04830217361450195,0.9064745306968689,0.01675550639629364,0.6190052628517151,0.037249863147735596
SERC,SERC_050,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9085920453071594,0.020675981417298317,0.6456266641616821,0.03087519109249115,0.8906134963035583,0.026406509801745415,0.5945128202438354,0.024035854265093803
SERC,SERC_052,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9083465933799744,0.004961865954101086,0.6584967374801636,0.0318664126098156,0.892645001411438,0.00661822035908699,0.6029918789863586,0.023229055106639862
SERC,SERC_058,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9328643679618835,0.009509262628853321,0.7432947158813477,0.07986677438020706,0.9287615418434143,0.014085423201322556,0.6606962084770203,0.05546511337161064
SERC,SERC_043,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9250224232673645,0.008897903375327587,0.662255048751831,0.07879596203565598,0.9184994101524353,0.015311922878026962,0.6028977632522583,0.05724143236875534
SERC,SERC_055,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9337311387062073,0.011984608136117458,0.7337940335273743,0.07508698105812073,0.9288166761398315,0.01574762910604477,0.6540682911872864,0.05385928228497505
SERC,SERC_048,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9118714332580566,0.007933063432574272,0.5308825969696045,0.10879344493150711,0.9086540341377258,0.01713024079799652,0.5023833513259888,0.08476577699184418
SERC,SERC_060,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9131394028663635,0.011002050712704659,0.649209201335907,0.0702112689614296,0.9013340473175049,0.017668085172772408,0.5942848920822144,0.05483268201351166
SERC,SERC_061,2022,10,16,NEON_DP3.30026.002_bidirectional,0.33837810158729553,0.3123510777950287,0.21534031629562378,0.21710096299648285,0.1735740303993225,0.38363367319107056,0.2115660458803177,0.19951003789901733
SERC,SERC_054,2022,10,8,NEON_DP3.30026.002_bidirectional,0.9261645078659058,0.010308600962162018,0.648870587348938,0.027873706072568893,0.91506427526474,0.013815391808748245,0.5991599559783936,0.02176346629858017
SERC,SERC_059,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9100796580314636,0.008020429871976376,0.6336491107940674,0.04476091265678406,0.8926962614059448,0.011640315875411034,0.5861688256263733,0.032601069658994675
SERC,SERC_046,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9276660084724426,0.005669459700584412,0.7568410038948059,0.0420033223927021,0.9186132550239563,0.008000032044947147,0.672157883644104,0.028792496770620346
SERC,SERC_053,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9117164015769958,0.008295834064483643,0.6979162096977234,0.04275180399417877,0.8985738754272461,0.011224842630326748,0.6301242709159851,0.03040453791618347
SERC,SERC_044,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9242270588874817,0.0059908172115683556,0.645693838596344,0.06641922146081924,0.9113168120384216,0.010072375647723675,0.5955479145050049,0.0495394803583622
SERC,SERC_047,2022,10,16,NEON_DP3.30026.002_bidirectional,0.917711615562439,0.015520067885518074,0.6615054607391357,0.0931113138794899,0.9110348224639893,0.020175758749246597,0.6006210446357727,0.07000266015529633
SERC,SERC_049,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9219672679901123,0.009298532269895077,0.6945145130157471,0.08529636263847351,0.9130646586418152,0.014048581011593342,0.6263170838356018,0.061080947518348694
SERC,SERC_057,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9114195108413696,0.016836049035191536,0.7555157542228699,0.06619016081094742,0.8949291706085205,0.024309659376740456,0.6700403690338135,0.04455336183309555
SERC,SERC_056,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9148555994033813,0.010964483954012394,0.6593384742736816,0.0448182076215744,0.9007887840270996,0.015436219982802868,0.6044316291809082,0.03192787617444992
SERC,SERC_007,2022,10,16,NEON_DP3.30026.002_bidirectional,0.48669853806495667,0.03995281457901001,0.29602184891700745,0.028248121961951256,0.31067293882369995,0.047613535076379776,0.30766215920448303,0.026972858235239983
SERC,SERC_018,2022,10,16,NEON_DP3.30026.002_bidirectional,0.36774587631225586,0.014041721820831299,0.19036000967025757,0.0054919905960559845,0.17572973668575287,0.01697767712175846,0.20452196896076202,0.005749713629484177
SERC,SERC_009,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9203081130981445,0.013495316728949547,0.609699547290802,0.07905455678701401,0.9145016074180603,0.019320951774716377,0.56363844871521,0.05963669344782829
