plotID,siteID,n_good_plots,lcbd_bray_cov,lcbd_turnover_cov,lcbd_nestedness_cov
BART_010,BART,38,0.7693599793505568,0.5971042471042469,0.07330349389172919
BART_011,BART,38,0.49842825583003214,0.1572072072072072,0.14971679971679971
BART_012,BART,38,0.7189728795932612,0.3423423423423424,0.2229452229452229
BART_013,BART,38,0.6874135617308585,0.20270270270270271,0.38963183963183967
BART_015,BART,38,0.4482203685009779,0.1572072072072072,0.14971679971679971
BART_016,BART,38,0.6168556939279627,0.37702702702702695,0.0979004479004479
BART_019,BART,38,0.6052782747458639,0.3601673101673102,0.14201960819607876
BART_023,BART,38,0.5726437732976489,0.23751608751608747,0.14875912817089285
BART_024,BART,38,0.6424859837434864,0.28378378378378377,0.3408759408759408
BART_025,BART,38,0.7028275248565675,0.21396396396396394,0.1796287796287796
BART_026,BART,38,0.6154242427955573,0.40090090090090086,0.13816708816708814
BART_027,BART,38,0.5974407320452012,0.2567567567567568,0.23547728547728547
BART_028,BART,38,0.6548786820449007,0.509009009009009,0.11698556698556697
BART_032,BART,38,0.6368547238618435,0.28987558987558987,0.1848271304927652
BART_033,BART,38,0.5836682475504824,0.2622265122265122,0.1322040836746719
BART_034,BART,38,0.4307612243695318,0.16885456885456887,0.15440966470378237
BART_036,BART,38,0.4960362893547486,0.16396396396396395,0.14414811914811912
BART_037,BART,38,0.5752449097402654,0.23738738738738743,0.12486244986244986
BART_039,BART,38,0.4348261024291093,0.26441441441441443,0.12111282111282111
BART_040,BART,38,0.6002075649249813,0.2944980694980695,0.15452004275533684
BART_041,BART,38,0.4713076601226743,0.2585585585585585,0.12289099789099789
BART_042,BART,38,0.5120118346970655,0.12314457314457317,0.2685229108603722
BART_044,BART,38,0.4770435604499248,0.20900900900900904,0.13871293871293872
BART_046,BART,38,0.5086188527117704,0.2367117117117117,0.16208840620605325
BART_047,BART,38,0.5688863657274771,0.26126126126126126,0.133913913325678
BART_050,BART,38,0.593627429508048,0.18288288288288287,0.18619195236842295
BART_051,BART,38,0.45850186545653787,0.20975975975975975,0.2140607347263694
BART_070,BART,38,0.5521386483912674,0.22567567567567567,0.1475758519876167
BART_071,BART,38,0.623381346891498,0.3367653367653367,0.20052933381106758
BART_072,BART,38,0.48256718022806044,0.15765765765765766,0.19210684210684204
