plotID,pml_gpp
TREE_014,4.075217391304348
TREE_015,4.407913043478262
TREE_016,3.824217391304348
TREE_017,3.973565217391304
TREE_018,3.815173913043478
TREE_019,3.8923043478260864
TREE_022,4.258652173913044
TREE_023,4.4079565217391306
TREE_025,3.973565217391304
TREE_039,3.973565217391304
TREE_040,3.885565217391304
TREE_041,3.9919130434782617
TREE_042,3.968173913043478
TREE_043,3.973565217391304
TREE_044,3.973565217391304
TREE_045,3.973565217391304
TREE_046,3.9209130434782606
TREE_047,3.885565217391304
TREE_048,4.453478260869565
TREE_049,3.9209130434782606
TREE_050,4.521260869565217
TREE_051,3.921
TREE_052,3.9209130434782606
TREE_053,3.9209130434782606
TREE_054,4.521260869565217
TREE_055,3.921
TREE_056,3.9209130434782606
TREE_057,3.973565217391304
TREE_060,3.8507826086956527
TREE_062,4.189695652173913
TREE_063,4.173826086956522
TREE_064,3.82404347826087
UNDE_001,3.8133913043478262
UNDE_002,3.580391304347826
UNDE_003,3.491608695652174
UNDE_006,3.6111739130434777
UNDE_007,3.7515652173913048
UNDE_008,3.6111739130434777
UNDE_010,3.680695652173913
UNDE_011,4.000043478260869
UNDE_012,3.685565217391304
UNDE_013,3.582782608695653
UNDE_014,3.4609565217391305
UNDE_015,3.6789130434782606
UNDE_016,3.316347826086957
UNDE_018,3.682521739130434
UNDE_019,3.768173913043479
UNDE_020,3.4813478260869566
UNDE_021,3.2706086956521743
UNDE_022,3.866434782608695
UNDE_023,3.678869565217391
UNDE_027,3.608391304347826
UNDE_037,3.4485652173913044
UNDE_038,3.978739130434782
UNDE_043,3.669956521739131
UNDE_044,3.517913043478261
UNDE_045,3.669956521739131
UNDE_047,3.5945652173913047
UNDE_048,3.669956521739131
UNDE_049,3.582782608695653
UNDE_050,3.582782608695653
UNDE_052,3.669956521739131
UNDE_054,3.582782608695653
UNDE_055,3.582782608695653
UNDE_056,3.669956521739131
UNDE_057,3.669956521739131
UNDE_058,3.582782608695653
UNDE_059,3.517913043478261
UNDE_060,3.582782608695653
UNDE_061,3.978739130434782
UNDE_065,3.648391304347826
UNDE_078,3.978739130434782
WREF_001,5.458695652173913
WREF_002,6.183478260869565
WREF_003,5.929956521739131
WREF_004,5.984434782608695
WREF_005,5.364739130434783
WREF_006,5.855043478260869
WREF_007,6.083695652173914
WREF_008,5.829869565217392
WREF_009,6.295739130434784
WREF_010,5.905608695652175
WREF_011,5.9010869565217385
WREF_012,5.906000000000001
WREF_013,5.945391304347826
WREF_014,5.526173913043477
WREF_015,5.974347826086957
WREF_016,6.0664347826086935
WREF_017,5.984260869565217
WREF_018,5.936304347826086
WREF_019,5.455260869565218
WREF_020,6.240695652173913
