lc_shannon,lc_nclass,lc_dominant,lc_edge,lc_forest_frac,plotID
-0.0,1,1.0,0.0,1.0,MLBS_018
-0.0,1,1.0,0.0,1.0,MLBS_008
0.05967506342657706,2,0.9891935941043084,0.0042694160997732425,0.9891935941043084,MLBS_007
0.05034945543460005,2,0.9912131519274376,0.004357993197278911,0.9912131519274376,MLBS_006
0.037158071076058,2,0.99390589569161,0.0035430839002267575,0.99390589569161,MLBS_020
0.06923166175298065,2,0.98703231292517,0.004180839002267574,0.98703231292517,MLBS_013
1.0253633324433236,6,0.6478883219954649,0.05229591836734694,0.6478883219954649,ORNL_002
0.19621881767183186,5,0.9608134920634921,0.011656746031746032,0.9608134920634921,ORNL_003
0.6309246120793288,5,0.8316680839002267,0.04710530045351474,0.8316680839002267,ORNL_009
0.8547352647434762,5,0.6805201247165533,0.04327876984126984,0.6805201247165533,ORNL_021
1.000604767311023,6,0.6067531179138322,0.053695436507936505,0.6067531179138322,ORNL_031
0.4175826269288845,4,0.8752480158730159,0.01651077097505669,0.8752480158730159,ORNL_033
0.9097430200314074,5,0.6169217687074829,0.04133007369614512,0.6169217687074829,ORNL_066
0.8897502816190608,5,0.6429634353741497,0.04074546485260771,0.6429634353741497,ORNL_044
0.6920132411020096,5,0.6896967120181405,0.0183000283446712,0.6896967120181405,ORNL_012
0.6815967496155939,6,0.7253755668934241,0.015908446712018142,0.7253755668934241,ORNL_004
0.7813639575128577,5,0.563562925170068,0.017183956916099773,0.563562925170068,ORNL_001
0.5991561169902518,6,0.7610898526077098,0.015323837868480726,0.7610898526077098,ORNL_027
0.5286307158675488,4,0.8548044217687075,0.0429953231292517,0.8548044217687075,ORNL_014
0.4136348644745539,4,0.8968962585034014,0.022498582766439908,0.8968962585034014,ORNL_029
0.45702548909209706,4,0.8635558390022676,0.03619260204081633,0.8635558390022676,ORNL_007
0.3346107135954429,5,0.9234339569160998,0.029212726757369613,0.9234339569160998,ORNL_006
0.1512398593333972,3,0.9684311224489796,0.013747165532879819,0.9684311224489796,ORNL_008
0.23475229339026404,5,0.9530895691609977,0.013995181405895691,0.9530895691609977,ORNL_035
